pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.0570184254606365	0.214769402568398	0.477235033752069	1.56230524207803	1701	10	EXTL3 HS3ST3B1 HS2ST1 HS3ST3A1 HS3ST2
KEGG_GLYCEROLIPID_METABOLISM	0.177074259003506	0.400187825347923	-0.384136553697001	-1.29776257762933	8333	15	GLYCTK DGKI CEL
KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.459928886973387	0.666307233692214	-0.310330092031733	-1.00117513388571	21342	13	PLCE1 PLCB4 PLCD1 SYNJ2
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.458296970452562	0.666307233692214	-0.279188444721342	-1.00058992750811	22055	18	DGKI LPCAT4 PLD2 CHKB DGKH DGKG
KEGG_PYRUVATE_METABOLISM	0.0278752768785142	0.149995537489148	0.498430415220583	1.69714569178755	817	11	MDH2 PCK2 GRHPR PKM ALDH7A1 DLD ALDH9A1 ACAT1 PC ACAT2 ALDH2
KEGG_BUTANOATE_METABOLISM	0.0768585215749353	0.241250359387991	0.409295352323838	1.48537864844866	2197	13	BDH1 GAD2 HMGCS1 HADH ECHS1 ALDH7A1 HMGCS2 ALDH9A1 ACAT1 ABAT ACAT2 OXCT2 ALDH2
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.0698972360028349	0.239345080858192	-0.51000846347075	-1.50257382671248	3155	10	CYP3A5 ALDH1A3 AKR1C1 AKR1C2 GSTZ1 GSTM2 GSTM3
KEGG_RIBOSOME	0.943966749918972	0.973329601994097	-0.130308264356705	-0.578945531961352	49511	38	RPL36AL RPS15A RPS27L RPL11 RPS7 FAU RPL30 RPL32 RPL26 RPL19 RPL37 RPL36A RPL24 RPS11 RPL17
KEGG_RNA_DEGRADATION	0.638257956448911	0.804756037456875	0.259868377250134	0.850720712677425	19051	10	DDX6 CNOT3 LSM7 LSM4 EXOSC6
KEGG_DNA_REPLICATION	0.04622700888174	0.186559000129879	0.439796733579152	1.59607157522538	1321	13	MCM3 RPA2 RPA1 POLE3 MCM6 POLD1 RFC1 FEN1 MCM4 MCM2
KEGG_SPLICEOSOME	0.310406671748195	0.556761173135652	0.207524262666167	1.11167756479572	6922	40	SNRPB HNRNPU HNRNPA1 TRA2A HNRNPM LSM7 SNRNP200 SF3A2 HSPA1B HNRNPK LSM4 RBM8A SRSF9 PCBP1 CDC5L CHERP USP39 SRSF7 SF3A1 TXNL4A U2AF2 EIF4A3 SNRPA1 SRSF8 DDX42 PRPF8
KEGG_PROTEASOME	0.0222525132049753	0.132343894324327	0.510634807015307	1.73870140412532	652	11	PSMB10 PSMD2 PSMD3 PSMC3 PSMB7 PSMD12 PSMB2 PSMD11 PSMB5 PSMB6
KEGG_PPAR_SIGNALING_PATHWAY	0.223215313207258	0.450416614150359	0.27971648994929	1.20986995832442	5818	21	ANGPTL4 PCK2 CYP27A1 LPL ACOX1
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.729363686935684	0.858521839830545	-0.236409882094668	-0.780684305821457	34088	14	DDB2 MNAT1 CETN2 RFC4
KEGG_MAPK_SIGNALING_PATHWAY	0.0934201797237802	0.277802113389136	0.195980404959885	1.30304652119028	1548	89	FLNA TGFB2 HSPB1 FGF12 DUSP7 TAOK2 GNA12 PPP3R1 RASGRF2 DUSP1 GADD45A MAPK8IP1 CRKL PRKACB ECSIT MAP2K6 RPS6KA3 MAP3K1 JUND GNG12 TGFBR1 RAC1 PPP3CA MAP2K7 CASP3 RELA
KEGG_ERBB_SIGNALING_PATHWAY	0.143252447850149	0.35190275232754	0.257635996531061	1.29859441762186	3364	33	ABL1 PIK3R1 PAK4 PTK2 CRKL NCK2 ERBB2 PIK3R2 MAP2K7 BAD JUN ARAF MAP2K1 KRAS CRK BTC
KEGG_CALCIUM_SIGNALING_PATHWAY	0.201523268102474	0.437925563376531	-0.252230488177721	-1.23070034031498	11059	55	CACNA1E EDNRA GNAL PLCE1 PLCB4 SLC8A1 BDKRB2 HTR5A CACNA1A P2RX7 PLCD1 CAMK2B PHKG1 ADCY7 CACNA1D PTK2B P2RX6 MYLK ERBB3
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.726039539095919	0.858521839830545	-0.184848416806377	-0.803330483500277	37679	35	EDA2R VEGFA CXCR6
KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.0267508402216368	0.149995537489148	0.292281535433005	1.59063244766558	588	42	FOXO3 WASL GNB5 GNB1 PIK3R1 GNB2 PTK2 GNG4 GNG5 CRKL PRKACB PIK3R2 LYN GNG12 RAC1 RELA
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.318074466555768	0.561600230012528	-0.304513006905849	-1.12832430464139	15487	20	DGKI PLCE1 PLCB4 PLCD1 SYNJ2 DGKH DGKG CALM2
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.450187834128016	0.666307233692214	-0.204153700960953	-1.0117955922582	24925	59	EDNRA CALCRL GLRA1 BDKRB2 HTR5A VIPR2 DRD2 GRIK1 P2RX7 GRIA2 GRM7 P2RY14 P2RX6 P2RY1 GRID1 GABBR2 LEP GRID2 CHRNB3
KEGG_CELL_CYCLE	0.00311915159076731	0.0352464129756706	0.361939673020456	1.92483066378045	69	39	TGFB2 ABL1 PKMYT1 GADD45A YWHAE CDK6 MCM3 CDC25A E2F3 RAD21 MCM6 TFDP1 WEE1 CHEK1 TP53 SMC3 CCNE1 CCND2 YWHAB PRKDC MCM4 GADD45G
KEGG_OOCYTE_MEIOSIS	0.0179225202213708	0.126577799063431	0.334131221798211	1.68416271492566	420	33	AR PKMYT1 PPP3R1 YWHAE PRKACB RPS6KA3 PPP1CB PPP3CA PPP2R5E PPP2CA SMC3 CCNE1 MAP2K1 YWHAB ADCY9 PPP2R5D BTRC
KEGG_P53_SIGNALING_PATHWAY	0.562637406563537	0.760038685052018	-0.232793737815187	-0.921250932202996	28150	25	DDB2 TP73 CDKN1A
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.687919928649292	0.842329604692848	-0.204208920712403	-0.825780616482092	34708	27	DDB2 CBLB TRAF6 RCHY1 KLHL13 UBE2L6 UBR5 FBXW7 ANAPC4
KEGG_LYSOSOME	0.997286476024213	0.997286476024213	-0.086458331652658	-0.389040225570962	52555	40	CTSK MANBA NPC2 SLC11A2
KEGG_ENDOCYTOSIS	0.970074448931925	0.978735827940246	0.0974550767470849	0.563637519539503	19935	52	F2R ARF6 EPN1 ASAP2 PARD6A PIP5K1C RAB5C MVB12B AGAP1 CHMP4B HSPA1B TFRC AP2A1 EHD4 SNF8 SH3KBP1 RAB11FIP4 ARFGAP3 KIT ASAP3 MET EHD1 DNM2 PARD6B CHMP4C IGF1R ARAP1 VPS4A
KEGG_PEROXISOME	0.472726596219676	0.67617854902308	0.23931047588872	0.979677012302828	12704	18	ECH1 PRDX5 SOD2 ACOX1 PMVK NOS2 SOD1 PXMP2 PEX5 PRDX1
KEGG_MTOR_SIGNALING_PATHWAY	0.218716675859533	0.450416614150359	0.304198300377804	1.22060291094928	5947	17	STK11 PIK3R1 DDIT4 RPS6KA3 PIK3R2 ULK1 CAB39 RPTOR
KEGG_APOPTOSIS	0.0402114706824736	0.17850854979138	0.344916222846289	1.58530622225576	1003	25	PIK3R1 PPP3R1 PRKAR2A BCL2 PRKACB PIK3R2 PPP3CA CASP3 RELA BAD TP53 TNFRSF1A ENDOG AIFM1 IL1R1 APAF1
KEGG_CARDIAC_MUSCLE_CONTRACTION	0.0412101290479669	0.17850854979138	-0.415717362450742	-1.58507410044632	2030	22	COX7B COX6B1 UQCRC2 CACNB2 CACNB4 SLC8A1 UQCRB TPM2 CACNB1 CACNA1D
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.578436521367023	0.760038685052018	-0.215447977066457	-0.913666758176805	29737	32	EDNRA CALCRL PLCB4 KCNMA1 ACTA2
KEGG_WNT_SIGNALING_PATHWAY	0.303182579564489	0.552574701464311	0.19614487392755	1.11392476108846	6334	49	NKD1 AXIN2 CTBP1 PSEN1 PPP3R1 CTBP2 PRKACB FZD10 RAC1 LRP5 PPP3CA PPP2R5E PPP2CA TBL1X AXIN1 JUN TP53 CCND2 APC2 PPP2R5D BTRC FZD8 CREBBP WNT8B WIF1
KEGG_NOTCH_SIGNALING_PATHWAY	0.000760196130601695	0.0122717375368559	0.510745721823842	2.17112545916053	19	20	PSENEN CTBP1 PSEN1 NOTCH1 CTBP2 MAML3 NOTCH3 DLL1 NOTCH2
KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.57365345798364	0.760038685052018	-0.269055851656443	-0.908975238652603	26998	15	WNT10B WNT1 PTCH2 BMP8A STK36
KEGG_TGF_BETA_SIGNALING_PATHWAY	0.189594836301423	0.420082676510996	0.284694527808951	1.25224125315054	4875	22	TGFB2 ID3 ID1 ACVR1 TFDP1 TGFBR1 PPP2CA SMAD9 GDF7 ACVR2B
KEGG_AXON_GUIDANCE	0.713490052902168	0.857706127424947	-0.175171592044561	-0.822711213622435	38302	47	SEMA6D EFNB3 SEMA4D ROBO2 SEMA3E ABLIM3 SEMA4A EPHA6 PLXNC1 ROBO3 SEMA3A
KEGG_VEGF_SIGNALING_PATHWAY	0.229683490162532	0.455337445409932	0.272820170287114	1.20001137554123	5906	22	HSPB1 PIK3R1 PPP3R1 PTK2 PIK3R2 RAC1 PPP3CA BAD
KEGG_FOCAL_ADHESION	0.219970564926978	0.450416614150359	0.181685738467914	1.17097570153404	3885	78	PARVA FLNA ACTN1 PIK3R1 ITGA6 ACTG1 LAMB2 ARHGAP35 PAK4 PTK2 CRKL BCL2 TLN2 COL4A6 ERBB2 ACTN4 PIK3R2 PPP1CB PIP5K1C RAC1 TLN1 PDGFD BAD
KEGG_ECM_RECEPTOR_INTERACTION	0.0725061196607146	0.240976221225316	-0.322639168061339	-1.45179316233951	3820	40	COL3A1 COL1A2 COL6A3 COL1A1 THBS3 COL5A2 CD47 COL5A3 SV2C GP1BA LAMA4
KEGG_CELL_ADHESION_MOLECULES_CAMS	0.0695402520328336	0.239345080858192	-0.337271314927708	-1.46574330022773	3608	35	CNTNAP1 NEGR1 NRXN3 NCAM2 CADM3 CNTN1 CLDN20 MPZ NRXN1 ALCAM
KEGG_ADHERENS_JUNCTION	0.0651233578981096	0.237385143306012	0.324521346918359	1.49156715876993	1625	25	PTPRF WASL ACTN1 ACTG1 ERBB2 TJP1 ACTN4 TGFBR1 RAC1
KEGG_TIGHT_JUNCTION	0.0369384949669638	0.17850854979138	0.293782736724761	1.54812886534087	832	38	MYH9 EPB41L3 ACTN1 ACTG1 AMOTL1 MYH10 MYH7 MYH14 PARD6A TJP1 ACTN4
KEGG_GAP_JUNCTION	0.123818174311548	0.33312984993345	0.277206697125219	1.33927802370972	2998	29	DRD1 GNA11 CSNK1D GJA1 PRKG1 PRKACB TJP1 TUBB4B GNAQ
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.908070251050533	0.968037154421795	-0.188158581314589	-0.607030055016763	42138	13	MASP2 BDKRB2 TFPI C5
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.367069382119434	0.601142611297044	0.302791544459843	1.06588365061954	10633	12	LGMN TAPBP HSPA5 HSPA1B HSP90AA1 NFYA
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.49306321030826	0.688414793756919	0.226971338053213	0.964830892341815	12971	20	PIK3R1 MAP2K6 PIK3R2 RAC1 MAP2K7 RELA JUN TRAF3 MAP2K1
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.396336601659304	0.639800514107162	-0.327283121901865	-1.05586835373712	18391	13	NLRC4 NAIP TRAF6
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.947488993091599	0.973329601994097	0.149749087597402	0.573757768648736	26469	15	MAP3K1 CYLD RELA TRAF3 PIN1 ISG15
KEGG_JAK_STAT_SIGNALING_PATHWAY	0.887344993335218	0.954952230922664	0.141960421100181	0.661357233402272	21967	26	PIK3R1 IL6ST PTPN11 SOCS7 PIK3R2 IL5RA CCND2 STAT3 SPRY1 PRLR CREBBP STAT5B
KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.357880388481854	0.601142611297044	0.315634025233433	1.07472760439271	10501	11	ITGA6 IL5RA CD9 TFRC CD55 IL1R1 KIT
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.356135853892983	0.601142611297044	0.234546314944775	1.07802332236143	8891	25	PIK3R1 PPP3R1 PTPN11 PIK3R2 RAC1 PPP3CA CASP3 ULBP1 ARAF MAP2K1 KRAS
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.6409561360276	0.804756037456875	0.182573662714555	0.872037074483881	15605	28	PIK3R1 PPP3R1 PAK4 NCK2 PIK3R2 PPP3CA MAP2K7 RELA JUN MAP2K1 KRAS
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.102445447705041	0.296829117709479	0.337670084970164	1.40946393832073	2722	19	PIK3R1 PPP3R1 PIK3R2 LYN RAC1 PPP3CA RELA JUN MAP2K1 KRAS
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.403314281330316	0.641894560427122	0.239425159457638	1.0355961057117	10513	21	PIK3R1 MAP2K6 PIK3R2 LYN RAC1 MAP2K7 PRKCE MAP2K1 KRAS
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.140569020021075	0.35190275232754	0.265484139115029	1.3112951373068	3334	31	WASL PIK3R1 ARF6 ASAP2 CRKL CFL1 PIK3R2 LYN PIP5K1C RAC1
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.130113356333169	0.341925796875537	0.278257364433142	1.32905663624246	3167	28	ACTN1 PIK3R1 ACTG1 ARHGAP35 PTK2 PTPN11 EZR ACTN4 PIK3R2 RAC1
KEGG_LONG_TERM_POTENTIATION	0.82949725058916	0.93733189316575	0.16057891892481	0.71695991896436	21118	23	PPP3R1 PRKACB RPS6KA3 PPP1CB GNAQ PPP3CA ARAF MAP2K1 KRAS
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.0115322855335507	0.0868765510194151	0.291543931918141	1.68616252850111	236	52	FOXO3 ABL1 PSEN1 PIK3R1 PTPN11 ARHGDIA YWHAE CRKL BCL2 SORT1 RPS6KA3 PIK3R2 MAP3K1 NGFR RAC1 MAP2K7 RELA BAD IRS1 JUN TP53 MAP2K5 MAP2K1 YWHAB KRAS CRK
KEGG_LONG_TERM_DEPRESSION	0.331557663892993	0.576400246460127	0.249410386688451	1.09704242501316	8526	22	GNA11 PRKG1 GNA12 LYN GNAQ GNAZ PPP2CA ARAF MAP2K1 KRAS
KEGG_OLFACTORY_TRANSDUCTION	0.238851351351351	0.465348322460392	-0.353059479559172	-1.21664021248544	11311	16	GUCA1B GNAL
KEGG_TASTE_TRANSDUCTION	0.137894401359822	0.35190275232754	-0.40194442384527	-1.35792448423074	6489	15	GNG3 TAS2R20 CACNA1A TAS2R3 TAS2R4 TAS2R46 TAS2R5 TAS2R14 ADCY8
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.000263532388130501	0.00595583197174933	0.346085074712974	2.12484309984938	4	65	MYH9 WASL FGF12 ACTN1 F2R PIK3R1 ITGA6 ACTG1 ARHGAP35 GNA12 PAK4 PTK2 MYH10 ARHGEF6 EZR MYH14 CRKL CFL1 ACTN4 PIK3R2 PPP1CB PIP5K1C ARHGEF1 GNG12 ARHGEF12 RAC1 PDGFD PFN1 ITGA8 CHRM4 FN1 ARAF MAP2K1 APC2 KRAS CRK
KEGG_INSULIN_SIGNALING_PATHWAY	0.0550822627901735	0.214630886044469	0.273104780220271	1.47412935992248	1221	41	PCK2 PTPRF FLOT2 PIK3R1 SREBF1 PRKAR2A CRKL PRKACB PIK3R2 PPP1CB PHKA2 BAD IRS1 ARAF RPTOR MAP2K1 GYS1 KRAS CRK
KEGG_GNRH_SIGNALING_PATHWAY	0.848663870345208	0.93767988078779	-0.167182321547631	-0.689693961249784	43095	29	PLCB4 CAMK2B PLD2 ADCY7 CACNA1D PTK2B CALM2 SOS2 ADCY8 CAMK2A PLA2G6
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.106441476826394	0.300697172034564	0.310931872561321	1.38826249203598	2709	23	PIK3R1 PKMYT1 PRKACB RPS6KA3 CDC25A PIK3R2 HSP90AA1 ARAF MAP2K1 ADCY9 KRAS
KEGG_MELANOGENESIS	0.686928946586067	0.842329604692848	-0.204409064468994	-0.826589958376295	34658	27	PLCB4 WNT10B WNT1 FZD4 CAMK2B ADCY7 CALM2 ADCY8 CAMK2A
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.278875292492999	0.516605050028015	0.265192582960864	1.14704906869442	7269	21	PCK2 STK11 SLC2A1 PTPN11
KEGG_TYPE_II_DIABETES_MELLITUS	0.453271130385264	0.666307233692214	-0.329652947760308	-1.00412214787557	20694	11	CACNA1E CACNA1A SOCS2 CACNA1D
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.155333103210217	0.373460439633076	0.375480684924491	1.32176320807902	4499	12	ARHGDIA PRKACB RAB5C DYNLL2 DYNC1I1 AQP4 ADCY9
KEGG_ALZHEIMERS_DISEASE	0.567232698193306	0.760038685052018	0.160708391829042	0.938540462751238	11490	54	PSENEN APOE PSEN1 NDUFA8 COX4I1 PPP3R1 LPL NDUFS7 GNAQ PPP3CA NDUFB2 CASP3 BAD SDHC NDUFC2 NDUFB7 APP TNFRSF1A
KEGG_PARKINSONS_DISEASE	0.858756636668298	0.93767988078779	-0.151442045462186	-0.694576399945657	45611	43	COX7B TH COX6B1 UQCRC2 NDUFB9 UQCRB NDUFA1 NDUFA7 UBE2L6 NDUFS4
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.363008442056792	0.601142611297044	0.230409395636336	1.07341834623328	8986	26	NEFM NEFH PPP3R1 BCL2 GPX1 MAP2K6 RAC1 PPP3CA CASP3 BAD TP53 TNFRSF1A
KEGG_HUNTINGTONS_DISEASE	0.929126682035061	0.973329601994097	0.107254731021907	0.666979508847668	17330	68	SLC25A6 SLC25A5 NDUFA8 COX4I1 SOD2 POLR2L NDUFS7 GPX1 POLR2E GNAQ POLR2D NDUFB2 CASP3 SDHC NDUFC2 NDUFB7 TP53 DNAH3 TAF4 COX8A SOD1 AP2A1 REST COX5A NDUFC1 CREBBP HIP1
KEGG_VIBRIO_CHOLERAE_INFECTION	0.856132430398796	0.93767988078779	0.164518804176289	0.686715619722774	22755	19	ACTG1 PRKACB TJP1 SLC12A2 ATP6V1A ARF1 ADCY9
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.569328740788209	0.760038685052018	0.19968262938297	0.917782620443129	14214	25	PTPN11 TJP1 LYN RAC1 CASP3 RELA JUN JAM2 ATP6V1A
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.0865312264860798	0.264271043052081	0.345900984498211	1.44382041993132	2299	19	KRT18 ABL1 WASL ACTG1 EZR NCK2 TUBB4B
KEGG_LEISHMANIA_INFECTION	0.862997412406462	0.93767988078779	0.185919983458921	0.674724431103013	24679	13	TGFB2 RELA JUN CYBA NOS2 ITGB1
KEGG_PATHWAYS_IN_CANCER	0.000495509445648808	0.00933209455971921	0.284593675764604	1.91942367961444	7	95	AR SLC2A1 TGFB2 AXIN2 ABL1 CTBP1 FGF12 MSH6 PIK3R1 ITGA6 LAMB2 PTK2 RALA CTBP2 CRKL ARNT2 BCL2 CDK6 COL4A6 FZD10 ERBB2 E2F3 PIK3R2 GSTP1 TGFBR1 RAC1 CASP3 RELA BAD AXIN1 EGLN3 JUN TRAF3 LAMA5 TP53 ETS1 HSP90AA1 CCNE1 MSH2 FN1 ARAF MAP2K1 NOS2 APC2 KRAS CRK COL4A4 COL4A2 STAT3
KEGG_COLORECTAL_CANCER	3.92772977219167e-05	0.00443833464257659	0.585493021692688	2.61413535598371	0	23	TGFB2 AXIN2 MSH6 PIK3R1 BCL2 PIK3R2 TGFBR1 RAC1 CASP3 BAD AXIN1 JUN TP53 MSH2 ARAF MAP2K1 APC2 KRAS
KEGG_RENAL_CELL_CARCINOMA	0.00209792977872778	0.0296332581245299	0.450816074417172	2.04328020073587	52	24	SLC2A1 TGFB2 PIK3R1 PAK4 PTPN11 CRKL ARNT2 PIK3R2 RAC1 EGLN3 JUN ETS1 ARAF MAP2K1 KRAS CRK VHL CREBBP
KEGG_PANCREATIC_CANCER	0.0064521236591062	0.0547409027686967	0.419079068899975	1.89943529660779	162	24	TGFB2 PIK3R1 RALA ARHGEF6 CDK6 ERBB2 E2F3 PIK3R2 TGFBR1 RAC1 RELA BAD TP53 ARAF MAP2K1 KRAS STAT3
KEGG_ENDOMETRIAL_CANCER	0.00275338592052389	0.0345702898910221	0.499604539906624	2.04525556673185	73	18	FOXO3 AXIN2 PIK3R1 ERBB2 PIK3R2 BAD AXIN1 TP53 ARAF MAP2K1 APC2 KRAS
KEGG_GLIOMA	0.788713318284424	0.900248535011515	0.179064524680796	0.747430706490992	20963	19	PIK3R1 CDK6 E2F3 PIK3R2 TP53 ARAF MAP2K1 KRAS
KEGG_PROSTATE_CANCER	0.0219272697012566	0.132343894324327	0.34134533209948	1.66838726049367	526	30	AR PIK3R1 BCL2 ERBB2 E2F3 PIK3R2 GSTP1 RELA PDGFD BAD TP53 HSP90AA1 CCNE1 ARAF MAP2K1 KRAS HSP90B1 CREBBP CREB1 IGF1R CDK2 LEF1 PDPK1
KEGG_BASAL_CELL_CARCINOMA	0.593433277027027	0.770781152920161	-0.259651556544589	-0.894757238414952	28104	16	WNT10B WNT1 FZD4 PTCH2 STK36
KEGG_MELANOMA	0.161813393528969	0.380935697266115	0.310954927878724	1.29795257796351	4300	19	FGF12 PIK3R1 CDK6 E2F3 PIK3R2 PDGFD BAD TP53 ARAF MAP2K1 KRAS
KEGG_BLADDER_CANCER	0.425562544294826	0.66566571608095	-0.349973606709547	-1.03108324497853	19214	10	VEGFA CDKN1A
KEGG_CHRONIC_MYELOID_LEUKEMIA	0.00678205875010402	0.0547409027686967	0.375017391701735	1.83296556285233	162	30	TGFB2 ABL1 CTBP1 PIK3R1 PTPN11 CTBP2 CRKL CDK6 E2F3 PIK3R2 TGFBR1 RELA BAD TP53 ARAF MAP2K1 KRAS CRK
KEGG_ACUTE_MYELOID_LEUKEMIA	0.170777105630526	0.393832917066315	0.337385336775868	1.29267871416856	4770	15	PIK3R1 PIK3R2 RELA BAD ARAF MAP2K1 KRAS STAT3 STAT5B KIT
KEGG_SMALL_CELL_LUNG_CANCER	0.0413066385669125	0.17850854979138	0.313445486308609	1.54818869171373	979	31	PIK3R1 ITGA6 LAMB2 PTK2 BCL2 CDK6 COL4A6 E2F3 PIK3R2 RELA TRAF3 LAMA5 TP53 CCNE1 FN1 NOS2 COL4A4 COL4A2
KEGG_NON_SMALL_CELL_LUNG_CANCER	0.00405180522393459	0.0391178112786153	0.508638106646854	1.99699494070245	111	16	FOXO3 PIK3R1 CDK6 ERBB2 E2F3 PIK3R2 BAD TP53 ARAF MAP2K1 KRAS
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.000230158425716368	0.00595583197174933	0.53515846912838	2.31474431435449	5	21	ACTN1 HIST2H3D H2AFX SNRPB HIST1H2BN HIST2H3C HIST2H3A ACTN4 H3F3A H2AFZ H2AFY HIST3H2A HIST1H2AK SSB HIST1H4A
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.493465471631066	0.688414793756919	-0.238995982983262	-0.976118925953428	24995	28	CACNB2 CACNB4 SLC8A1 PRKAB2 ACTB TPM2 CACNB1 TTN CACNA1D DES
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.259909561249847	0.489496340353879	0.246797668199872	1.16503187875039	6379	27	ACTN1 GJA1 ITGA6 ACTG1 EMD DAG1 ACTN4 DSG2 CDH2 SGCD ITGA8
